ranking_date,rank,player,points,tours
20161226,26,214082,1630,
20161226,137,214544,443,
20161226,167,202468,336,
20161226,216,211148,245,
20161226,252,206252,189,
20161226,618,214981,37,
20161226,847,216347,15,
20170102,26,214082,1630,21
20170102,147,214544,394,18
20170102,167,202468,336,24
20170102,215,211148,245,22
20170102,252,206252,189,22
20170102,616,214981,37,6
20170102,846,216347,15,3
20170109,26,214082,1655,21
20170109,146,214544,394,18
20170109,171,202468,336,24
20170109,215,211148,245,22
20170109,253,206252,189,22
20170109,616,214981,37,6
20170109,848,216347,15,3
20170116,25,214082,1700,21
20170116,146,214544,394,18
20170116,169,202468,336,23
20170116,215,211148,245,22
20170116,249,206252,197,23
20170116,616,214981,37,6
20170116,846,216347,15,3
20170123,25,214082,1700,
20170123,146,214544,394,
20170123,169,202468,336,
20170123,215,211148,245,
20170123,249,206252,197,
20170123,616,214981,37,
20170123,846,216347,15,
20170130,27,214082,1580,
20170130,142,214544,413,
20170130,190,202468,289,
20170130,213,211148,246,
20170130,254,206252,187,
20170130,616,214981,37,
20170130,835,216347,15,
20170206,28,214082,1580,
20170206,142,214544,413,
20170206,191,202468,289,
20170206,215,211148,246,
20170206,245,206252,198,
20170206,608,214981,38,
20170206,836,216347,15,
20170213,32,214082,1450,21
20170213,143,214544,413,20
20170213,187,202468,289,22
20170213,213,211148,250,25
20170213,226,206252,226,24
20170213,609,214981,38,7
20170213,835,216347,15,3
20170220,32,214082,1495,22
20170220,140,214544,409,19
20170220,186,202468,289,22
20170220,215,211148,242,24
20170220,224,206252,226,24
20170220,608,214981,38,7
20170220,833,216347,15,3
20170227,35,214082,1490,
20170227,141,214544,409,
20170227,187,202468,289,
20170227,211,211148,250,
20170227,222,206252,234,
20170227,604,214981,38,
20170227,689,216347,27,
20170306,35,214082,1490,22
20170306,142,214544,409,19
20170306,186,202468,289,21
20170306,210,211148,250,25
20170306,256,206252,187,23
20170306,549,214981,48,8
20170306,693,216347,27,4
20170313,35,214082,1490,
20170313,142,214544,409,
20170313,186,202468,289,
20170313,210,211148,250,
20170313,256,206252,187,
20170313,549,214981,48,
20170313,693,216347,27,
20170320,42,214082,1285,22
20170320,130,214544,456,21
20170320,185,202468,288,20
20170320,214,211148,250,26
20170320,257,206252,187,23
20170320,551,214981,48,8
20170320,700,216347,27,4
20170327,42,214082,1285,
20170327,130,214544,456,
20170327,185,202468,288,
20170327,214,211148,250,
20170327,257,206252,187,
20170327,551,214981,48,
20170327,700,216347,27,
20170403,42,214082,1260,
20170403,127,214544,456,
20170403,182,202468,285,
20170403,207,211148,249,
20170403,232,206252,216,
20170403,547,214981,48,
20170403,696,216347,27,
20170410,29,214082,1630,
20170410,129,214544,456,
20170410,186,202468,285,
20170410,199,211148,266,
20170410,217,206252,237,
20170410,547,214981,48,
20170410,699,216347,27,
20170417,29,214082,1630,22
20170417,125,214544,465,22
20170417,185,202468,285,16
20170417,190,211148,278,28
20170417,217,206252,233,23
20170417,560,214981,47,8
20170417,701,216347,27,4
20170424,29,214082,1630,22
20170424,122,214544,465,22
20170424,189,211148,278,28
20170424,203,202468,256,15
20170424,218,206252,233,23
20170424,560,214981,47,8
20170424,696,216347,27,4
20170501,28,214082,1630,23
20170501,121,214544,456,21
20170501,196,211148,268,27
20170501,217,202468,241,14
20170501,245,206252,204,22
20170501,555,214981,47,8
20170501,700,216347,27,4
20170508,25,214082,1675,22
20170508,116,214544,456,22
20170508,195,211148,276,28
20170508,215,202468,240,13
20170508,239,206252,213,23
20170508,547,214981,47,8
20170508,696,216347,27,4
20170515,26,214082,1580,22
20170515,114,214544,456,23
20170515,197,211148,276,28
20170515,217,202468,240,13
20170515,243,206252,213,22
20170515,535,214981,51,9
20170515,611,216347,39,5
20170522,27,214082,1580,23
20170522,115,214544,456,23
20170522,197,211148,276,28
20170522,217,202468,240,13
20170522,254,206252,196,21
20170522,537,214981,51,9
20170522,612,216347,39,5
20170529,28,214082,1580,23
20170529,116,214544,456,23
20170529,142,206252,393,22
20170529,200,211148,276,29
20170529,223,202468,240,13
20170529,543,214981,51,9
20170529,619,216347,39,5
20170612,29,214082,1580,23
20170612,132,211148,411,31
20170612,140,206252,393,21
20170612,148,214544,378,23
20170612,218,202468,238,12
20170612,533,214981,51,9
20170612,604,216347,39,5
20170619,29,214082,1580,23
20170619,128,214544,427,23
20170619,130,211148,411,31
20170619,138,206252,393,20
20170619,223,202468,237,11
20170619,539,214981,51,9
20170619,611,216347,39,5
20170626,30,214082,1580,22
20170626,132,211148,420,32
20170626,135,214544,410,23
20170626,141,206252,393,20
20170626,223,202468,237,11
20170626,541,214981,51,9
20170626,613,216347,39,5
20170703,30,214082,1580,22
20170703,133,211148,420,32
20170703,136,214544,410,23
20170703,143,206252,393,20
20170703,225,202468,237,11
20170703,428,214981,81,10
20170703,613,216347,40,6
20170717,31,214082,1520,22
20170717,120,214544,500,22
20170717,132,211148,430,30
20170717,138,206252,411,19
20170717,236,202468,215,8
20170717,480,214981,62,9
20170717,587,216347,40,6
20170724,33,214082,1520,22
20170724,118,214544,500,22
20170724,135,211148,422,30
20170724,140,206252,411,20
20170724,364,202468,105,7
20170724,484,214981,62,9
20170724,592,216347,40,6
20170731,36,214082,1331,21
20170731,121,214544,500,21
20170731,123,206252,488,20
20170731,133,211148,422,31
20170731,367,202468,105,7
20170731,489,214981,62,9
20170731,595,216347,40,6
20170807,38,214082,1331,21
20170807,111,214544,529,22
20170807,125,206252,488,20
20170807,133,211148,422,31
20170807,372,202468,104,6
20170807,484,214981,62,9
20170807,595,216347,40,6
20170814,38,214082,1390,22
20170814,110,214544,529,22
20170814,121,206252,499,20
20170814,130,211148,441,31
20170814,370,202468,104,6
20170814,483,214981,62,9
20170814,597,216347,40,6
20170821,39,214082,1395,22
20170821,110,214544,548,23
20170821,124,206252,499,21
20170821,132,211148,457,31
20170821,357,202468,112,6
20170821,495,214981,58,8
20170821,594,216347,40,6
20170828,38,214082,1395,22
20170828,111,214544,548,23
20170828,123,206252,499,22
20170828,132,211148,457,31
20170828,360,202468,112,6
20170828,516,214981,54,7
20170828,596,216347,40,6
20170911,31,214082,1625,22
20170911,116,214544,530,23
20170911,125,206252,496,22
20170911,132,211148,451,31
20170911,445,202468,74,6
20170911,517,214981,54,7
20170911,598,216347,40,6
20170918,32,214082,1625,22
20170918,117,214544,530,23
20170918,126,206252,479,22
20170918,135,211148,436,29
20170918,520,214981,54,7
20170918,588,216347,40,6
20170918,843,202468,15,6
20170925,31,214082,1625,23
20170925,119,214544,505,23
20170925,126,206252,479,22
20170925,135,211148,436,30
20170925,492,214981,60,8
20170925,590,216347,40,6
20170925,867,202468,14,5
20171002,34,214082,1595,23
20171002,101,214544,614,24
20171002,127,206252,478,21
20171002,133,211148,444,31
20171002,498,214981,60,8
20171002,590,216347,40,6
20171002,870,202468,14,5
20171009,29,214082,1745,23
20171009,102,214544,614,25
20171009,127,206252,478,21
20171009,138,211148,418,30
20171009,497,214981,60,8
20171009,594,216347,40,6
20171009,870,202468,14,5
20171016,28,214082,1745,22
20171016,76,214544,792,26
20171016,124,206252,487,21
20171016,140,211148,411,30
20171016,497,214981,60,8
20171016,596,216347,40,6
20171016,869,202468,14,5
20171023,24,214082,1950,22
20171023,77,214544,792,25
20171023,125,206252,479,21
20171023,135,211148,411,30
20171023,420,214981,85,9
20171023,598,216347,40,6
20171023,735,202468,23,5
20171030,24,214082,1950,22
20171030,78,214544,792,25
20171030,126,206252,479,21
20171030,136,211148,411,31
20171030,426,214981,85,9
20171030,595,216347,40,6
20171030,704,202468,26,6
20171106,24,214082,1950,22
20171106,78,214544,792,25
20171106,126,206252,479,21
20171106,137,211148,411,31
20171106,425,214981,85,9
20171106,632,202468,36,7
20171106,690,216347,28,5
20171113,24,214082,1950,22
20171113,79,214544,781,24
20171113,128,206252,479,21
20171113,140,211148,409,30
20171113,434,214981,85,9
20171113,625,202468,37,8
20171113,712,216347,26,4
20171120,24,214082,1950,22
20171120,96,214544,696,24
20171120,126,206252,479,21
20171120,140,211148,409,29
20171120,435,214981,84,8
20171120,627,202468,37,8
20171120,716,216347,26,4
20180101,24,214082,1950,22
20180101,73,214544,827,23
20180101,127,206252,479,20
20180101,168,211148,350,28
20180101,452,214981,77,7
20180101,624,202468,37,8
20180101,727,216347,25,3
20180108,24,214082,1950,22
20180108,69,214544,885,24
20180108,125,206252,479,21
20180108,157,211148,367,29
20180108,453,214981,77,7
20180108,621,202468,37,8
20180108,727,216347,25,3
20180115,25,214082,1905,22
20180115,66,214544,943,25
20180115,128,206252,471,20
20180115,156,211148,367,29
20180115,454,214981,77,7
20180115,620,202468,37,8
20180115,724,216347,25,3
20180129,23,214082,1965,22
20180129,65,214544,933,25
20180129,128,206252,481,20
20180129,158,211148,367,29
20180129,450,214981,77,7
20180129,495,202468,64,9
20180129,727,216347,25,3
20180205,24,214082,2095,22
20180205,63,214544,933,24
20180205,128,206252,470,20
20180205,158,211148,367,30
20180205,268,214981,201,7
20180205,448,202468,77,10
20180205,725,216347,25,3
20180212,24,214082,2095,22
20180212,63,214544,933,24
20180212,132,206252,442,19
20180212,161,211148,363,29
20180212,268,214981,201,7
20180212,448,202468,77,10
20180212,725,216347,25,3
20180219,24,214082,2050,22
20180219,60,214544,933,24
20180219,133,206252,442,20
20180219,164,211148,363,29
20180219,263,214981,205,8
20180219,449,202468,77,10
20180219,725,216347,25,3
20180226,20,214082,2300,22
20180226,63,214544,921,24
20180226,138,206252,434,19
20180226,156,211148,374,29
20180226,261,214981,205,8
20180226,449,202468,77,10
20180226,899,216347,13,2
20180305,19,214082,2300,22
20180305,63,214544,921,23
20180305,138,206252,434,20
20180305,151,211148,390,30
20180305,271,214981,195,7
20180305,451,202468,77,10
20180305,723,216347,25,3
20180319,11,214082,2940,22
20180319,60,214544,938,22
20180319,138,206252,453,21
20180319,149,211148,396,31
20180319,269,214981,195,7
20180319,434,202468,81,11
20180319,689,216347,29,4
20180319,1153,215613,4,3
20180402,12,214082,2940,22
20180402,60,214544,963,23
20180402,139,206252,443,21
20180402,151,211148,396,30
20180402,257,214981,208,9
20180402,415,202468,88,12
20180402,695,216347,29,4
20180402,1158,215613,4,3
20180409,14,214082,2570,22
20180409,61,214544,963,23
20180409,144,206252,414,20
20180409,151,211148,392,30
20180409,255,214981,208,9
20180409,384,202468,101,13
20180409,692,216347,29,4
20180409,1153,215613,4,3
20180416,14,214082,2570,22
20180416,47,214544,1128,23
20180416,141,206252,414,20
20180416,145,211148,408,30
20180416,215,214981,255,9
20180416,382,202468,102,14
20180416,641,216347,35,5
20180416,1154,215613,4,3
20180423,14,214082,2570,22
20180423,47,214544,1128,23
20180423,141,206252,414,19
20180423,144,211148,408,30
20180423,217,214981,255,9
20180423,384,202468,102,14
20180423,422,216347,86,6
20180423,1124,215613,5,4
20180430,15,214082,2570,22
20180430,47,214544,1128,24
20180430,140,206252,425,20
20180430,144,211148,408,30
20180430,213,214981,255,9
20180430,383,202468,102,14
20180430,412,216347,91,7
20180430,1123,215613,5,4
20180507,15,214082,2570,23
20180507,46,214544,1128,23
20180507,135,211148,458,30
20180507,143,206252,425,20
20180507,218,214981,255,9
20180507,330,216347,138,8
20180507,371,202468,112,15
20180507,1127,215613,5,4
20180514,13,214082,2775,23
20180514,45,214544,1143,23
20180514,134,211148,463,31
20180514,143,206252,426,21
20180514,221,214981,251,8
20180514,345,216347,126,7
20180514,367,202468,112,15
20180514,1125,215613,5,4
20180521,14,214082,2825,23
20180521,48,214544,1145,23
20180521,131,211148,463,31
20180521,141,206252,426,21
20180521,219,214981,251,8
20180521,347,216347,126,7
20180521,368,202468,112,15
20180521,1124,215613,5,4
20180528,14,214082,2825,23
20180528,48,214544,1145,23
20180528,130,211148,463,30
20180528,195,214981,281,9
20180528,234,206252,229,20
20180528,344,216347,126,7
20180528,368,202468,112,15
20180528,1125,215613,5,4
20180611,14,214082,3125,23
20180611,46,214544,1135,23
20180611,173,211148,331,29
20180611,190,214981,294,11
20180611,199,206252,268,21
20180611,346,216347,126,7
20180611,357,202468,117,16
20180611,1127,215613,5,4
20180618,14,214082,3125,23
20180618,43,214544,1145,23
20180618,175,211148,331,29
20180618,191,214981,294,11
20180618,200,206252,268,21
20180618,343,216347,126,7
20180618,347,202468,125,17
20180618,1125,215613,5,4
20180625,14,214082,3125,24
20180625,45,214544,1145,23
20180625,177,211148,326,29
20180625,193,214981,294,11
20180625,201,206252,268,21
20180625,345,216347,126,7
20180625,349,202468,125,18
20180625,1102,215613,6,5
20180702,14,214082,3165,25
20180702,32,214544,1430,24
20180702,178,211148,326,29
20180702,200,206252,268,21
20180702,202,214981,264,10
20180702,346,202468,125,18
20180702,347,216347,125,6
20180702,938,221103,12,2
20180702,1105,215613,6,5
20180716,13,214082,3525,25
20180716,34,214544,1330,24
20180716,180,211148,319,31
20180716,183,206252,308,21
20180716,199,214981,283,12
20180716,289,202468,172,19
20180716,336,216347,125,6
20180716,934,221103,12,2
20180716,1106,215613,6,5
20180723,13,214082,3525,25
20180723,35,214544,1330,24
20180723,182,211148,311,31
20180723,183,206252,308,21
20180723,189,214981,293,13
20180723,286,202468,172,19
20180723,342,216347,125,6
20180723,935,221103,12,2
20180723,1103,215613,6,5
20180730,13,214082,3525,26
20180730,36,214544,1330,24
20180730,183,211148,319,31
20180730,191,214981,294,14
20180730,230,206252,240,21
20180730,287,202468,172,19
20180730,295,216347,167,7
20180730,934,221103,12,2
20180730,1107,215613,6,5
20180806,12,214082,3525,26
20180806,39,214544,1320,24
20180806,180,211148,319,31
20180806,189,214981,294,14
20180806,232,206252,240,21
20180806,262,202468,200,20
20180806,294,216347,167,7
20180806,930,221103,12,2
20180806,1107,215613,6,5
20180813,12,214082,3525,26
20180813,34,214544,1405,25
20180813,192,214981,294,14
20180813,201,211148,271,30
20180813,226,206252,250,21
20180813,243,202468,227,21
20180813,298,216347,167,7
20180813,927,221103,12,2
20180813,1105,215613,6,5
20180813,1169,221012,4,3
20180820,11,214082,3525,26
20180820,25,214544,1730,25
20180820,191,214981,295,15
20180820,225,206252,250,20
20180820,230,211148,248,29
20180820,247,202468,220,20
20180820,297,216347,168,8
20180820,926,221103,12,2
20180820,1108,215613,6,5
20180820,1172,221012,4,3
20180827,11,214082,3525,25
20180827,20,214544,2140,26
20180827,191,214981,295,15
20180827,225,206252,250,19
20180827,229,211148,248,29
20180827,248,202468,220,20
20180827,298,216347,168,8
20180827,928,221103,12,2
20180827,1006,221012,9,4
20180827,1111,215613,6,5
20180910,13,214082,3355,25
20180910,20,214544,2320,26
20180910,180,216347,328,10
20180910,186,214981,318,17
20180910,204,211148,276,30
20180910,224,206252,250,19
20180910,227,202468,248,20
20180910,877,221103,14,3
20180910,1005,221012,9,4
20180910,1112,215613,6,5
20180917,13,214082,3355,25
20180917,20,214544,2320,27
20180917,141,202468,443,20
20180917,180,216347,328,10
20180917,182,214981,318,17
20180917,203,211148,276,30
20180917,221,206252,250,18
20180917,877,221103,14,3
20180917,998,221012,9,4
20180917,1118,215613,6,5
20180924,13,214082,3355,24
20180924,20,214544,2320,26
20180924,136,202468,443,20
20180924,174,216347,328,10
20180924,182,214981,313,16
20180924,201,211148,283,30
20180924,220,206252,250,18
20180924,874,221103,14,3
20180924,994,221012,9,4
20180924,1110,215613,6,5
20181001,12,214082,3355,24
20181001,16,214544,3110,26
20181001,136,202468,447,21
20181001,179,216347,328,10
20181001,189,214981,313,17
20181001,202,211148,289,30
20181001,225,206252,250,18
20181001,876,221103,14,3
20181001,994,221012,9,4
20181001,1109,215613,6,5
20181008,11,214544,3265,26
20181008,14,214082,3150,24
20181008,127,202468,471,22
20181008,177,216347,328,10
20181008,188,214981,313,17
20181008,204,211148,289,30
20181008,227,206252,250,18
20181008,879,221103,14,3
20181008,948,221012,11,5
20181008,1198,215613,4,4
20181015,14,214082,3150,24
20181015,15,214544,3145,26
20181015,129,202468,471,22
20181015,176,216347,328,10
20181015,186,214981,313,17
20181015,193,211148,305,30
20181015,206,206252,288,18
20181015,761,215613,22,5
20181015,890,221103,14,3
20181015,956,221012,11,5
20181022,10,214082,3315,24
20181022,12,214544,3145,26
20181022,129,202468,466,21
20181022,175,216347,328,10
20181022,187,211148,305,29
20181022,201,214981,289,17
20181022,202,206252,288,18
20181022,762,215613,22,5
20181022,882,221103,14,3
20181022,953,221012,11,5
20181029,10,214082,3315,24
20181029,12,214544,3145,26
20181029,124,202468,482,21
20181029,174,216347,328,10
20181029,189,211148,305,29
20181029,201,214981,289,17
20181029,202,206252,288,18
20181029,766,215613,22,5
20181029,874,221103,14,3
20181029,948,221012,11,5
20181105,10,214082,3415,25
20181105,11,214544,3245,27
20181105,125,202468,477,21
20181105,175,216347,328,10
20181105,190,211148,305,29
20181105,191,214981,304,19
20181105,203,206252,288,18
20181105,763,215613,22,5
20181105,875,221103,14,3
20181105,933,221012,12,6
20181112,10,214082,3415,25
20181112,11,214544,3245,27
20181112,125,202468,477,20
20181112,175,216347,328,10
20181112,185,214981,316,20
20181112,195,211148,305,29
20181112,205,206252,288,18
20181112,763,215613,22,5
20181112,863,221103,14,3
20181112,926,221012,12,6
20181119,10,214082,3415,25
20181119,11,214544,3245,26
20181119,112,202468,529,21
20181119,176,214981,330,21
20181119,178,216347,328,10
20181119,197,211148,305,30
20181119,210,206252,288,18
20181119,672,215613,32,6
20181119,864,221103,14,3
20181119,927,221012,12,6
20181126,10,214082,3415,25
20181126,13,214544,3145,25
20181126,112,202468,529,21
20181126,176,214981,330,21
20181126,178,216347,328,10
20181126,195,211148,305,30
20181126,207,206252,288,18
20181126,672,215613,32,6
20181126,871,221103,14,3
20181126,927,221012,12,6
20181203,10,214082,3415,25
20181203,13,214544,3145,25
20181203,112,202468,529,21
20181203,176,214981,330,21
20181203,178,216347,328,10
20181203,194,211148,305,30
20181203,206,206252,288,18
20181203,673,215613,32,6
20181203,870,221103,14,3
20181203,929,221012,12,6
20181210,10,214082,3415,25
20181210,13,214544,3145,25
20181210,111,202468,529,21
20181210,175,214981,330,21
20181210,177,216347,328,10
20181210,193,211148,305,30
20181210,207,206252,288,18
20181210,670,215613,32,6
20181210,869,221103,14,3
20181210,929,221012,12,6
20181217,10,214082,3415,25
20181217,13,214544,3145,25
20181217,110,202468,529,21
20181217,177,214981,330,21
20181217,179,216347,328,10
20181217,192,211148,305,30
20181217,206,206252,291,19
20181217,670,215613,32,6
20181217,875,221103,14,3
20181217,933,221012,12,6
20181224,10,214082,3415,25
20181224,13,214544,3145,25
20181224,110,202468,529,21
20181224,176,214981,330,21
20181224,179,216347,328,10
20181224,193,211148,305,30
20181224,207,206252,291,19
20181224,674,215613,32,6
20181224,879,221103,14,3
20181224,940,221012,12,6
20181231,10,214082,3415,25
20181231,13,214544,3145,25
20181231,111,202468,527,19
20181231,182,214981,316,19
20181231,186,216347,312,8
20181231,192,211148,305,30
20181231,204,206252,291,19
20181231,565,215613,31,5
20181231,686,221103,14,3
20181231,794,221012,7,3
20190107,10,214082,3415,25
20190107,11,214544,3365,25
20190107,113,202468,527,19
20190107,178,216347,326,9
20190107,186,214981,316,19
20190107,202,206252,291,18
20190107,205,211148,289,29
20190107,564,215613,31,5
20190107,685,221103,14,3
20190107,794,221012,7,3
20190114,10,214082,3415,25
20190114,11,214544,3365,25
20190114,113,202468,527,19
20190114,171,214981,345,20
20190114,177,216347,326,9
20190114,201,206252,291,18
20190114,204,211148,289,30
20190114,563,215613,31,5
20190114,684,221103,14,3
20190114,795,221012,7,3
20190128,10,214544,3485,25
20190128,12,214082,3355,25
20190128,104,202468,595,18
20190128,140,216347,436,10
20190128,169,214981,346,22
20190128,208,211148,289,30
20190128,213,206252,281,18
20190128,563,215613,31,5
20190128,684,221103,14,3
20190128,796,221012,7,3
20190204,9,214544,3565,26
20190204,14,214082,3230,25
20190204,93,202468,667,18
20190204,141,216347,436,10
20190204,196,214981,301,22
20190204,208,211148,289,30
20190204,215,206252,281,17
20190204,563,215613,31,5
20190204,581,221103,27,4
20190204,799,221012,7,3
20190211,9,214544,3565,26
20190211,14,214082,3230,25
20190211,93,202468,667,18
20190211,141,216347,436,10
20190211,196,214981,301,22
20190211,208,211148,289,30
20190211,214,206252,281,17
20190211,563,215613,31,5
20190211,582,221103,27,4
20190211,801,221012,7,3
20190218,9,214544,3565,26
20190218,13,214082,3230,24
20190218,92,202468,667,18
20190218,140,216347,436,10
20190218,192,214981,301,22
20190218,204,211148,289,30
20190218,210,206252,281,16
20190218,562,215613,31,5
20190218,579,221103,27,4
20190218,800,221012,7,3
20190225,9,214544,3565,26
20190225,14,214082,2985,24
20190225,92,202468,667,18
20190225,126,216347,484,11
20190225,193,214981,301,23
20190225,201,211148,296,31
20190225,210,206252,281,16
20190225,454,221103,57,5
20190225,564,215613,31,5
20190225,800,221012,7,3
20190304,9,214544,3565,26
20190304,14,214082,2985,24
20190304,93,202468,681,19
20190304,125,216347,484,11
20190304,194,214981,301,23
20190304,207,206252,280,15
20190304,208,211148,280,30
20190304,453,221103,58,6
20190304,563,215613,31,5
20190304,799,221012,7,3
20190318,9,214544,3620,26
20190318,22,214082,2345,24
20190318,90,202468,711,20
20190318,121,216347,504,12
20190318,163,214981,350,24
20190318,209,206252,278,15
20190318,215,211148,268,28
20190318,456,221103,58,6
20190318,567,215613,31,5
20190318,801,221012,7,3
20190401,10,214544,3595,26
20190401,22,214082,2400,24
20190401,81,202468,733,21
20190401,118,216347,524,13
20190401,143,214981,412,25
20190401,181,211148,323,30
20190401,225,206252,258,14
20190401,383,221103,93,7
20190401,565,215613,31,5
20190401,764,221012,9,4
20190408,10,214544,3595,27
20190408,22,214082,2355,23
20190408,74,202468,775,21
20190408,115,216347,524,13
20190408,143,214981,412,25
20190408,156,206252,373,15
20190408,187,211148,318,31
20190408,384,221103,93,7
20190408,565,215613,32,6
20190408,764,221012,9,4
20190415,10,214544,3520,26
20190415,22,214082,2355,23
20190415,78,202468,775,20
20190415,88,216347,698,13
20190415,157,206252,373,15
20190415,161,214981,368,25
20190415,178,211148,336,31
20190415,388,221103,93,7
20190415,566,215613,32,6
20190415,766,221012,9,4
20190422,10,214544,3520,26
20190422,22,214082,2355,23
20190422,78,202468,775,20
20190422,93,216347,647,12
20190422,138,206252,423,16
20190422,161,214981,368,25
20190422,177,211148,336,31
20190422,392,221103,93,7
20190422,576,215613,31,5
20190422,771,221012,9,4
20190429,10,214544,3520,25
20190429,21,214082,2355,23
20190429,78,202468,775,20
20190429,95,216347,642,11
20190429,134,214981,442,26
20190429,141,206252,411,15
20190429,175,211148,336,31
20190429,387,221103,94,8
20190429,569,215613,32,6
20190429,771,221012,9,4
20190506,10,214544,3520,25
20190506,21,214082,2355,22
20190506,71,202468,795,20
20190506,107,216347,613,11
20190506,126,206252,481,15
20190506,139,214981,442,26
20190506,202,211148,290,31
20190506,340,221103,125,9
20190506,412,215613,81,6
20190506,751,221012,10,5
20190513,10,214544,3500,25
20190513,21,214082,2150,22
20190513,72,202468,806,21
20190513,103,216347,613,11
20190513,127,206252,479,14
20190513,138,214981,442,26
20190513,210,211148,279,30
20190513,345,221103,125,9
20190513,414,215613,81,6
20190513,734,221012,11,6
20190520,11,214544,3500,25
20190520,21,214082,2150,22
20190520,71,202468,806,21
20190520,106,216347,613,11
20190520,128,206252,479,14
20190520,135,214981,442,27
20190520,210,211148,279,31
20190520,320,221103,140,10
20190520,415,215613,81,6
20190520,722,221012,12,7
20190527,11,214544,3505,26
20190527,21,214082,2150,22
20190527,72,202468,806,22
20190527,104,216347,613,11
20190527,127,206252,479,14
20190527,141,214981,417,26
20190527,210,211148,279,31
20190527,324,221103,140,10
20190527,414,215613,82,7
20190527,725,221012,12,7
20190610,10,214544,3565,26
20190610,29,214082,1790,22
20190610,67,216347,853,12
20190610,75,202468,801,22
20190610,134,214981,448,26
20190610,136,206252,441,14
20190610,151,211148,395,31
20190610,299,221103,154,10
20190610,422,215613,82,7
20190610,723,221012,12,7
20190617,10,214544,3565,26
20190617,29,214082,1790,22
20190617,65,216347,853,12
20190617,74,202468,801,21
20190617,113,214981,572,27
20190617,138,206252,441,14
20190617,151,211148,395,30
20190617,302,221103,154,10
20190617,425,215613,82,7
20190617,724,221012,12,7
20190624,10,214544,3565,26
20190624,30,214082,1790,21
20190624,63,216347,878,13
20190624,74,202468,801,21
20190624,111,214981,572,27
20190624,118,206252,541,15
20190624,147,211148,395,29
20190624,301,221103,154,10
20190624,425,215613,81,6
20190624,724,221012,12,7
20190701,11,214544,3365,26
20190701,30,214082,1745,21
20190701,64,216347,879,14
20190701,72,202468,806,22
20190701,109,214981,572,27
20190701,118,206252,541,15
20190701,147,211148,395,29
20190701,313,221103,148,9
20190701,418,215613,81,6
20190701,633,221012,22,8
20190715,10,214544,3365,26
20190715,41,214082,1325,21
20190715,61,216347,889,15
20190715,74,202468,768,22
20190715,106,214981,594,27
20190715,132,206252,481,14
20190715,141,221103,428,10
20190715,154,211148,384,28
20190715,424,215613,81,6
20190715,638,221012,22,8
20190722,10,214544,3365,26
20190722,40,214082,1325,21
20190722,61,216347,889,15
20190722,65,214981,864,27
20190722,79,202468,768,22
20190722,115,206252,540,14
20190722,142,211148,430,28
20190722,143,221103,428,10
20190722,432,215613,81,6
20190722,641,221012,22,8
20190729,10,214544,3365,26
20190729,40,214082,1325,20
20190729,61,214981,886,27
20190729,66,216347,847,14
20190729,79,202468,768,22
20190729,119,206252,530,13
20190729,132,211148,480,28
20190729,146,221103,428,10
20190729,425,215613,81,6
20190729,649,221012,22,8
20190805,9,214544,3565,26
20190805,40,214082,1325,21
20190805,55,202468,1019,22
20190805,63,214981,886,27
20190805,65,216347,877,15
20190805,116,206252,531,14
20190805,118,211148,528,29
20190805,142,221103,446,11
20190805,451,215613,82,7
20190805,725,221012,28,10
20190812,9,214544,3565,26
20190812,41,214082,1325,21
20190812,55,216347,1012,16
20190812,56,202468,1010,21
20190812,64,214981,886,27
20190812,119,211148,528,29
20190812,122,206252,502,14
20190812,140,221103,446,11
20190812,454,215613,82,7
20190812,685,221012,33,10
20190819,9,214544,3320,26
20190819,42,214082,1330,21
20190819,49,216347,1101,16
20190819,57,202468,1010,22
20190819,67,214981,886,27
20190819,117,211148,528,29
20190819,124,206252,502,14
20190819,141,221103,446,11
20190819,457,215613,82,7
20190819,646,221012,39,11
20190826,13,214544,2955,25
20190826,42,214082,1330,21
20190826,49,216347,1101,16
20190826,58,202468,1010,22
20190826,69,214981,886,27
20190826,117,211148,528,29
20190826,124,206252,502,14
20190826,140,221103,446,11
20190826,461,215613,82,7
20190826,683,221012,34,10
20190909,13,214544,2785,25
20190909,40,214082,1270,21
20190909,57,216347,1011,15
20190909,60,202468,990,22
20190909,69,214981,906,26
20190909,106,221103,574,11
20190909,119,206252,520,14
20190909,124,211148,501,27
20190909,459,215613,84,8
20190909,695,221012,34,10
20190916,13,214544,2785,25
20190916,40,214082,1270,21
20190916,49,214981,1078,27
20190916,60,216347,1011,15
20190916,78,202468,812,21
20190916,112,221103,574,11
20190916,121,206252,520,14
20190916,126,211148,501,28
20190916,459,215613,84,8
20190916,693,221012,34,10
20190923,14,214544,2785,25
20190923,43,214082,1270,22
20190923,50,214981,1078,28
20190923,60,216347,1011,15
20190923,76,202468,812,22
20190923,111,221103,574,11
20190923,114,211148,570,28
20190923,126,206252,520,14
20190923,459,215613,84,8
20190923,697,221012,34,10
20190930,14,214544,2785,25
20190930,43,214981,1259,28
20190930,45,214082,1220,22
20190930,61,216347,1011,15
20190930,76,202468,812,22
20190930,111,221103,574,11
20190930,117,211148,554,28
20190930,126,206252,520,14
20190930,460,215613,84,8
20190930,685,221012,35,11
20191007,16,214544,2580,25
20191007,39,214082,1425,22
20191007,43,214981,1259,28
20191007,60,216347,1011,16
20191007,77,202468,793,22
