tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2007-D072,Fed Cup G1 RRB: BLR vs HUN,Clay,4,D,20070418,2,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201211,nan,nan,Kyra Nagy,R,nan,HUN,29.3,6-0 6-7(3) 6-3,3,RR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.0,398.0,159.0,177.0
2007-D071,Fed Cup G1 RRB: BLR vs UKR,Clay,4,D,20070420,2,201416,nan,nan,Alona Bondarenko,R,168.0,UKR,22.6,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,2-6 7-5 6-1,3,RR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,578.0,67.0,398.0
2007-W-T4-POR-01A-2007,Estoril,Clay,32,T4,20070430,15,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,200043,nan,nan,Virginie Razzano,R,173.0,FRA,23.9,7-6(14) 7-5,3,R32,nan,1.0,4.0,96.0,68.0,38.0,14.0,nan,4.0,8.0,2.0,7.0,109.0,73.0,38.0,14.0,nan,11.0,16.0,68.0,398.0,59.0,443.0
2007-W-T4-POR-01A-2007,Estoril,Clay,32,T4,20070430,24,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201212,2,nan,Francesca Schiavone,R,166.0,ITA,26.8,6-2 6-2,3,R16,nan,3.0,3.0,51.0,30.0,19.0,14.0,nan,2.0,3.0,4.0,5.0,56.0,35.0,19.0,8.0,nan,7.0,12.0,68.0,398.0,26.0,847.0
2007-W-T4-POR-01A-2007,Estoril,Clay,32,T4,20070430,28,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201363,nan,nan,Gisela Dulko,R,170.0,ARG,22.2,6-1 6-2,3,QF,nan,0.0,3.0,45.0,24.0,16.0,10.0,nan,4.0,6.0,1.0,4.0,59.0,29.0,14.0,8.0,nan,7.0,14.0,68.0,398.0,34.0,638.0
2007-W-T4-POR-01A-2007,Estoril,Clay,32,T4,20070430,30,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201425,3,nan,Lucie Safarova,L,177.0,CZE,20.2,6-4 6-0,3,SF,nan,3.0,2.0,51.0,28.0,19.0,14.0,nan,1.0,2.0,1.0,4.0,48.0,29.0,18.0,6.0,nan,0.0,5.0,68.0,398.0,30.0,707.0
2007-W-T4-POR-01A-2007,Estoril,Clay,32,T4,20070430,31,201086,nan,Q,Greta Arn,R,180.0,HUN,28.0,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,2-6 6-1 7-6(3),3,F,nan,5.0,4.0,93.0,55.0,40.0,10.0,nan,9.0,15.0,0.0,3.0,105.0,62.0,36.0,17.0,nan,9.0,15.0,176.0,166.0,68.0,398.0
2007-W-T4-CZE-01A-2007,Prague,Clay,32,T4,20070507,14,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201292,nan,nan,Martina Sucha,R,170.0,SVK,26.4,2-6 6-3 6-2,3,R32,nan,1.0,7.0,77.0,50.0,31.0,8.0,nan,4.0,10.0,1.0,9.0,94.0,62.0,31.0,12.0,nan,5.0,13.0,55.0,474.0,101.0,299.0
2007-W-T4-CZE-01A-2007,Prague,Clay,32,T4,20070507,23,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,200109,5,nan,Nathalie Dechy,R,177.0,FRA,28.2,7-6(3) 6-1,3,R16,nan,0.0,1.0,67.0,41.0,31.0,16.0,nan,4.0,5.0,1.0,2.0,56.0,39.0,20.0,8.0,nan,2.0,5.0,55.0,474.0,47.0,507.0
2007-W-T4-CZE-01A-2007,Prague,Clay,32,T4,20070507,28,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,201495,nan,Q,Dominika Cibulkova,R,161.0,SVK,18.0,6-1 6-1,3,QF,nan,1.0,1.0,44.0,32.0,25.0,6.0,nan,3.0,3.0,0.0,3.0,50.0,35.0,15.0,7.0,nan,4.0,9.0,55.0,474.0,139.0,220.0
2007-W-T4-CZE-01A-2007,Prague,Clay,32,T4,20070507,30,201352,6,nan,Akiko Morigami,R,165.0,JPN,27.3,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.7,6-3 4-5 RET,3,SF,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,436.0,55.0,474.0
2007-W-SL-FRA-01A-2007,Roland Garros,Clay,128,G,20070528,59,201498,nan,nan,Karin Knapp,R,180.0,ITA,19.9,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.8,6-1 6-1,3,R128,nan,3.0,6.0,44.0,23.0,18.0,10.0,nan,3.0,4.0,0.0,0.0,37.0,27.0,10.0,3.0,nan,2.0,8.0,85.0,347.0,48.0,508.0
2007-W-T3-NED-01A-2007,'s-Hertogenbosch,Grass,30,T3,20070618,11,201403,3,nan,Anna Chakvetadze,R,172.0,RUS,20.2,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.8,5-7 6-2 6-2,3,R32,nan,5.0,2.0,85.0,52.0,35.0,17.0,nan,7.0,11.0,1.0,6.0,104.0,66.0,45.0,10.0,nan,10.0,17.0,8.0,2078.0,52.0,479.0
2007-W-SL-GBR-01A-2007,Wimbledon,Grass,128,G,20070625,43,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,200056,nan,nan,Jelena Kostanic Tosic,L,168.0,CRO,25.9,6-3 6-1,3,R128,nan,6.0,1.0,49.0,34.0,25.0,10.0,nan,2.0,2.0,1.0,4.0,55.0,33.0,19.0,8.0,nan,3.0,7.0,53.0,480.0,86.0,349.0
2007-W-SL-GBR-01A-2007,Wimbledon,Grass,128,G,20070625,86,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,200060,21,nan,Tathiana Garbin,R,172.0,ITA,29.9,6-1 6-3,3,R64,nan,2.0,3.0,53.0,35.0,24.0,9.0,nan,4.0,5.0,0.0,4.0,65.0,43.0,20.0,10.0,nan,5.0,10.0,53.0,480.0,23.0,987.0
2007-W-SL-GBR-01A-2007,Wimbledon,Grass,128,G,20070625,107,201400,14,nan,Nicole Vaidisova,R,181.0,CZE,18.1,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,6-4 6-2,3,R32,nan,5.0,3.0,48.0,27.0,23.0,11.0,nan,1.0,2.0,0.0,6.0,55.0,26.0,20.0,10.0,nan,2.0,6.0,10.0,1819.0,53.0,480.0
2007-W-T2-USA-02A-2007,Stanford,Hard,28,T2,20070723,2,201373,nan,nan,Maria Kirilenko,R,173.0,RUS,20.4,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,3-6 7-5 6-4,3,R32,nan,8.0,8.0,140.0,100.0,55.0,17.0,nan,13.0,20.0,7.0,9.0,132.0,67.0,40.0,26.0,nan,13.0,20.0,45.0,558.0,43.0,568.0
2007-W-T1-USA-04A-2007,San Diego,Hard,56,T1,20070730,12,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,201442,nan,nan,Yung Jan Chan,R,170.0,TPE,17.9,4-6 6-3 6-0,3,R64,nan,2.0,8.0,70.0,38.0,28.0,12.0,nan,3.0,7.0,1.0,6.0,90.0,53.0,30.0,12.0,nan,9.0,17.0,45.0,569.0,65.0,436.0
2007-W-T1-USA-04A-2007,San Diego,Hard,56,T1,20070730,32,201290,6,nan,Daniela Hantuchova,R,181.0,SVK,24.2,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,17.9,6-3 1-6 6-1,3,R32,nan,4.0,3.0,77.0,46.0,31.0,13.0,nan,9.0,13.0,4.0,1.0,57.0,34.0,20.0,12.0,nan,3.0,8.0,10.0,1957.0,45.0,569.0
2007-W-T2-USA-03A-2007,Los Angeles,Hard,56,T2,20070806,21,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,201462,nan,LL,Alberta Brianti,R,165.0,ITA,27.3,6-3 6-3,3,R64,nan,3.0,4.0,63.0,36.0,28.0,15.0,nan,3.0,3.0,0.0,2.0,56.0,30.0,22.0,11.0,nan,1.0,4.0,42.0,603.0,112.0,301.0
2007-W-T2-USA-03A-2007,Los Angeles,Hard,56,T2,20070806,38,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,200046,nan,nan,Meghann Shaughnessy,R,180.0,USA,28.3,6-2 6-3,3,R32,nan,2.0,2.0,43.0,28.0,24.0,10.0,nan,1.0,1.0,8.0,3.0,73.0,44.0,26.0,12.0,nan,7.0,11.0,42.0,603.0,39.0,623.0
2007-W-T2-USA-03A-2007,Los Angeles,Hard,56,T2,20070806,47,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,201435,nan,nan,Kateryna Bondarenko,R,175.0,UKR,20.9,6-1 6-2,3,R16,nan,1.0,4.0,48.0,29.0,17.0,11.0,nan,1.0,3.0,0.0,3.0,55.0,34.0,15.0,6.0,nan,4.0,11.0,42.0,603.0,54.0,506.0
2007-W-T2-USA-03A-2007,Los Angeles,Hard,56,T2,20070806,52,201347,2,nan,Jelena Jankovic,R,177.0,SRB,22.4,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,6-4 6-7(5) 6-2,3,QF,nan,8.0,2.0,84.0,67.0,47.0,11.0,nan,0.0,2.0,10.0,1.0,99.0,54.0,32.0,25.0,nan,5.0,10.0,3.0,3241.0,42.0,603.0
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,43,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,200022,nan,Q,Emmanuelle Gagliardi,R,171.0,SUI,31.1,6-1 6-1,3,R128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,672.0,110.0,300.0
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,86,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,201495,nan,nan,Dominika Cibulkova,R,161.0,SVK,18.3,6-2 6-2,3,R64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,672.0,63.0,460.0
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,107,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,200001,16,nan,Martina Hingis,R,170.0,SUI,26.9,3-6 6-1 6-0,3,R32,nan,3.0,6.0,74.0,50.0,34.0,10.0,nan,8.0,11.0,1.0,3.0,84.0,57.0,26.0,11.0,nan,12.0,19.0,41.0,672.0,17.0,1621.0
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,118,201320,4,nan,Svetlana Kuznetsova,R,174.0,RUS,22.1,201458,nan,nan,Victoria Azarenka,R,180.0,BLR,18.0,6-2 6-3,3,R16,nan,3.0,2.0,59.0,31.0,22.0,15.0,nan,3.0,5.0,2.0,2.0,59.0,40.0,16.0,10.0,nan,6.0,11.0,4.0,3176.0,41.0,672.0
