tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-Beijing,Beijing,Hard,,,20250924,,222661,,,Sonay Kartal,,,,,214082,14,,Daria Kasatkina,,,,,6-3 6-0,,R64,64,,,,,,,,,,,,,,,,,5,11,81,,20,
2025-Seoul,Seoul,Hard,,,20250915,,211701,,,(Q)Katerina Siniakova,,,,,214082,4,,Daria Kasatkina,,,,,7-6(2) 6-2,,R16,117,,,,,,,,,,,,,,,,,5,10,77,,16,
2025-USOpen,US Open,Hard,,,20250825,,211768,23,,Naomi Osaka,,,,,214082,15,,Daria Kasatkina,,,,,6-0 4-6 6-3,,R32,104,,,,,,,,,,,,,,,,,2,9,24,,18,
2025-USOpen,US Open,Hard,,,20250825,,214082,15,,Daria Kasatkina,,,,,215872,,,Kamilla Rakhimova,,,,,6-2 4-6 7-5,,R64,142,,,,,,,,9,15,,,,,,,,,,18,,65,
2025-USOpen,US Open,Hard,,,20250825,,214082,15,,Daria Kasatkina,,,,,211817,,,Elena Gabriela Ruse,,,,,7-5 6-1,,R128,78,,,,,,,,2,6,,,,,,,,,,18,,70,
2025-Cincinnati,Cincinnati,Hard,,,20250807,,214459,,,Lucia Bronzetti,,,,,214082,15,,Daria Kasatkina,,,,,6-3 1-6 6-4,,R64,115,,,,,,,,,,,,,,,,,4,9,61,,17,
2025-Montreal,Montreal,Hard,,,20250727,,216146,24,,Marta Kostyuk,,,,,214082,15,,Daria Kasatkina,,,,,3-6 6-3 7-6(4),,R32,147,,,,,,,,,,,,,,,,,4,11,28,,18,
2025-Montreal,Montreal,Hard,,,20250727,,214082,15,,Daria Kasatkina,,,,,215020,,,Anna Blinkova,,,,,6-1 6-4,,R64,74,,,,,,,,5,6,,,,,,,,,,18,,81,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,214643,19,,Liudmila Samsonova,,,,,214082,16,,Daria Kasatkina,,,,,6-2 6-3,,R32,76,,,,,,,,,,,,,,,,,2,7,19,,18,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,214082,16,,Daria Kasatkina,,,,,201593,,,Irina Camelia Begu,,,,,6-2 4-6 6-1,,R64,119,,,,,,,,4,8,,,,,,,,,,18,,115,
2025-Wimbledon,Wimbledon,Grass,,,20250630,,214082,16,,Daria Kasatkina,,,,,215306,,,Emiliana Arango,,,,,7-5 6-3,,R128,98,,,,,,,,9,13,,,,,,,,,,18,,76,
2026-AbuDhabi,Abu Dhabi,Hard,,,20260201,,215035,,,Dayana Yastremska,,,,,206252,,,Beatriz Haddad Maia,,,,,6-2 7-5,,R32,100,,,,,,,,,,,,,,,,,,,43,,68,
2026-AustralianOpen,Australian Open,Hard,,,20260119,,201709,,,Yulia Putintseva,,,,,206252,,,Beatriz Haddad Maia,,,,,3-6 7-5 6-3,,R128,173,,,,,,,,,,,,,,,,,9,15,94,,61,
2026-Adelaide,Adelaide,Hard,,,20260112,,239475,8,,Victoria Mboko,,,,,206252,,,Beatriz Haddad Maia,,,,,5-7 6-3 6-2,,R32,129,,,,,,,,,,,,,,,,,1,7,17,,59,
2025-Seoul,Seoul,Hard,,,20250915,,230870,,,(Q)Ella Seidel,,,,,206252,6,,Beatriz Haddad Maia,,,,,6-7(4) 7-6(3) 7-5,,R16,208,,,,,,,,,,,,,,,,,6,10,105,,25,
2025-Seoul,Seoul,Hard,,,20250915,,206252,6,,Beatriz Haddad Maia,,,,,253601,,,(WC)Dayeon Back,,,,,6-4 6-3,,R32,142,,,,,,,,10,13,,,,,,,,,,25,,306,
2025-SaoPaulo,Sao Paulo,Hard,,,20250908,,213887,5,,Renata Zarazua,,,,,206252,1,,Beatriz Haddad Maia,,,,,7-6(5) 6-3,,QF,133,,,,,,,,,,,,,,,,,1,4,84,,27,
2025-SaoPaulo,Sao Paulo,Hard,,,20250908,,206252,1,,Beatriz Haddad Maia,,,,,206007,,,Laura Pigossi,,,,,6-1 6-4,,R16,98,,,,,,,,0,2,,,,,,,,,,27,,193,
2025-SaoPaulo,Sao Paulo,Hard,,,20250908,,206252,1,,Beatriz Haddad Maia,,,,,210847,,,(Q)Miriana Tona,,,,,6-1 6-1,,R32,76,,,,,,,,2,3,,,,,,,,,,27,,409,
