ranking_date,rank,player,points
20160321,215,126205,239
20160321,255,106421,208
20160321,522,126774,67
20160321,593,128034,53
20160321,779,134770,27
20160321,882,200282,19
20160321,910,200005,17
20160321,1103,126214,9
20160404,1,104925,16540
20160404,27,105777,1430
20160404,54,100644,870
20160404,79,126203,704
20160404,135,111575,426
20160404,158,126094,358
20160404,174,126207,317
20160404,200,126205,262
20160404,249,106421,214
20160404,521,126774,67
20160404,593,128034,53
20160404,660,134770,42
20160404,881,200282,19
20160404,908,200005,17
20160404,1104,126214,9
20160411,1,104925,16540
20160411,26,105777,1430
20160411,54,100644,870
20160411,69,126203,744
20160411,136,111575,426
20160411,157,126094,364
20160411,172,126207,317
20160411,191,126205,282
20160411,244,106421,214
20160411,522,128034,67
20160411,532,126774,65
20160411,657,134770,42
20160411,871,200282,20
20160411,909,200005,17
20160411,1104,126214,9
20160418,1,104925,15550
20160418,28,105777,1295
20160418,51,100644,895
20160418,69,126203,744
20160418,138,111575,426
20160418,154,126094,364
20160418,182,126207,302
20160418,192,126205,282
20160418,260,106421,199
20160418,517,128034,67
20160418,532,126774,65
20160418,658,134770,42
20160418,802,200282,26
20160418,912,200005,17
20160418,1102,126214,9
20160425,1,104925,15550
20160425,29,105777,1295
20160425,49,100644,920
20160425,70,126203,744
20160425,128,111575,454
20160425,163,126094,334
20160425,191,126207,288
20160425,201,126205,272
20160425,265,106421,194
20160425,463,126774,83
20160425,519,128034,67
20160425,660,134770,42
20160425,798,200282,26
20160425,911,200005,17
20160425,1102,126214,9
20160502,1,104925,15550
20160502,28,105777,1355
20160502,43,100644,990
20160502,71,126203,744
20160502,125,111575,461
20160502,168,126094,326
20160502,191,126207,288
20160502,203,126205,265
20160502,259,106421,200
20160502,458,126774,85
20160502,520,128034,67
20160502,655,134770,42
20160502,770,200282,28
20160502,907,200005,17
20160502,1102,126214,9
20160509,1,104925,16550
20160509,35,105777,1185
20160509,44,100644,975
20160509,73,126203,744
20160509,123,111575,470
20160509,171,126094,318
20160509,191,126207,288
20160509,201,126205,273
20160509,265,106421,193
20160509,437,126774,91
20160509,518,128034,67
20160509,650,134770,42
20160509,760,200282,28
20160509,907,200005,17
20160509,1099,126214,9
20160516,1,104925,16150
20160516,36,105777,1150
20160516,48,100644,930
20160516,72,126203,744
20160516,109,111575,552
20160516,182,126094,302
20160516,188,126207,290
20160516,194,126205,278
20160516,244,106421,217
20160516,436,126774,91
20160516,516,128034,67
20160516,612,134770,48
20160516,764,200282,28
20160516,899,200005,17
20160516,906,126214,17
20160523,1,104925,16150
20160523,36,105777,1150
20160523,41,100644,1060
20160523,67,126203,758
20160523,108,111575,552
20160523,188,126207,290
20160523,192,126094,282
20160523,206,126205,260
20160523,240,106421,226
20160523,406,126774,109
20160523,538,128034,61
20160523,558,134770,58
20160523,765,200282,28
20160523,888,126214,18
20160523,898,200005,17
20160606,1,104925,16950
20160606,36,105777,1150
20160606,38,100644,1130
20160606,65,126203,768
20160606,98,111575,589
20160606,175,126207,306
20160606,190,126094,287
20160606,212,126205,244
20160606,256,106421,202
20160606,358,126774,127
20160606,496,128034,72
20160606,554,134770,58
20160606,676,200282,38
20160606,886,126214,18
20160606,895,200005,17
20160613,1,104925,16950
20160613,37,105777,1150
20160613,38,100644,1130
20160613,63,126203,788
20160613,96,111575,616
20160613,171,126207,314
20160613,204,126205,262
20160613,205,126094,262
20160613,231,106421,226
20160613,360,126774,127
20160613,496,128034,72
20160613,555,134770,58
20160613,673,200282,38
20160613,880,126214,18
20160613,891,200005,17
20160620,1,104925,16950
20160620,28,100644,1385
20160620,39,105777,1150
20160620,63,126203,788
20160620,100,111575,607
20160620,166,126207,317
20160620,202,126205,262
20160620,203,126094,262
20160620,228,106421,233
20160620,360,126774,127
20160620,489,128034,74
20160620,555,134770,58
20160620,670,200282,38
20160620,875,126214,18
20160620,882,200005,17
20160627,1,104925,16950
20160627,28,100644,1385
20160627,37,105777,1150
20160627,65,126203,778
20160627,100,111575,607
20160627,167,126207,317
20160627,202,126205,262
20160627,203,126094,262
20160627,228,106421,233
20160627,358,126774,127
20160627,481,128034,75
20160627,556,134770,58
20160627,667,200282,38
20160627,840,126214,20
20160627,880,200005,17
20160627,1825,200624,1
20160711,1,104925,15040
20160711,27,100644,1430
20160711,37,105777,1150
20160711,64,126203,788
20160711,104,111575,592
20160711,157,126207,358
20160711,193,126094,278
20160711,203,126205,265
20160711,215,106421,251
20160711,357,126774,127
20160711,494,128034,75
20160711,557,134770,58
20160711,661,200282,38
20160711,837,126214,20
20160711,881,200005,17
20160711,1913,200624,1
20160718,1,104925,15040
20160718,27,100644,1430
20160718,40,105777,1150
20160718,67,126203,788
20160718,104,111575,592
20160718,156,126207,358
20160718,171,106421,313
20160718,195,126094,278
20160718,207,126205,265
20160718,359,126774,127
20160718,492,128034,75
20160718,556,134770,58
20160718,666,200282,38
20160718,837,126214,20
20160718,886,200005,17
20160718,1921,200624,1
20160725,1,104925,15040
20160725,25,100644,1520
20160725,40,105777,1150
20160725,63,126203,808
20160725,95,111575,627
20160725,157,126207,358
20160725,174,106421,313
20160725,191,126094,286
20160725,210,126205,258
20160725,339,126774,137
20160725,430,128034,97
20160725,558,134770,58
20160725,668,200282,38
20160725,837,126214,20
20160725,886,200005,17
20160725,1932,200624,1
20160801,1,104925,16040
20160801,24,100644,1510
20160801,34,105777,1285
20160801,60,126203,811
20160801,95,111575,627
20160801,149,126207,399
20160801,171,106421,325
20160801,194,126094,286
20160801,214,126205,258
20160801,324,126774,145
20160801,391,128034,110
20160801,521,134770,68
20160801,645,200282,41
20160801,841,126214,20
20160801,889,200005,17
20160801,1933,200624,1
20160808,1,104925,16040
20160808,27,100644,1440
20160808,34,105777,1285
20160808,56,126203,849
20160808,96,111575,627
20160808,123,126207,491
20160808,171,106421,325
20160808,187,126094,301
20160808,214,126205,258
20160808,328,126774,142
20160808,399,128034,110
20160808,493,134770,74
20160808,650,200282,41
20160808,845,126214,20
20160808,891,200005,17
20160808,1927,200624,1
20160808,2013,200615,1
20160815,1,104925,15440
20160815,27,100644,1440
20160815,34,105777,1285
20160815,54,126203,849
20160815,94,111575,627
20160815,123,126207,491
20160815,157,106421,370
20160815,191,126094,301
20160815,216,126205,258
20160815,336,126774,142
20160815,357,128034,132
20160815,456,134770,90
20160815,635,200282,44
20160815,852,126214,20
20160815,892,200005,17
20160815,1919,200624,1
20160815,2006,200615,1
20160822,1,104925,14840
20160822,24,105777,1555
20160822,29,100644,1415
20160822,54,126203,829
20160822,96,111575,619
20160822,124,126207,491
20160822,157,106421,365
20160822,186,126094,301
20160822,215,126205,255
20160822,334,126774,142
20160822,355,128034,132
20160822,454,134770,90
20160822,617,200282,46
20160822,853,126214,20
20160822,894,200005,17
20160822,1600,200615,2
20160822,1916,200624,1
20160829,1,104925,14840
20160829,24,105777,1555
20160829,28,100644,1415
20160829,53,126203,829
20160829,95,111575,619
20160829,125,126207,484
20160829,156,106421,365
20160829,186,126094,301
20160829,213,126205,255
20160829,335,126774,142
20160829,338,128034,140
20160829,450,134770,90
20160829,614,200282,46
20160829,858,126214,20
20160829,902,200005,17
20160829,1595,200615,2
20160829,1909,200624,1
20160912,1,104925,14040
20160912,22,105777,1690
20160912,27,100644,1425
20160912,57,126203,819
20160912,81,111575,679
20160912,128,126207,484
20160912,143,106421,413
20160912,200,126094,284
20160912,238,126205,220
20160912,274,134770,185
20160912,323,126774,149
20160912,329,128034,145
20160912,615,200282,46
20160912,854,126214,20
20160912,898,200005,17
20160912,1570,200615,2
20160912,1881,200624,1
20160919,1,104925,14040
20160919,21,105777,1690
20160919,27,100644,1425
20160919,58,126203,819
20160919,102,111575,599
20160919,122,126207,509
20160919,144,106421,413
20160919,201,126094,284
20160919,243,126205,220
20160919,260,134770,195
20160919,321,126774,149
20160919,374,128034,117
20160919,613,200282,46
20160919,856,126214,20
20160919,893,200005,17
20160919,1558,200615,2
20160919,1866,200624,1
20160926,1,104925,14040
20160926,21,105777,1690
20160926,24,100644,1655
20160926,58,126203,819
20160926,101,111575,599
20160926,121,126207,509
20160926,136,106421,442
20160926,189,126094,297
20160926,235,126205,227
20160926,258,134770,195
20160926,310,126774,157
20160926,362,128034,124
20160926,616,200282,46
20160926,851,126214,20
20160926,890,200005,17
20160926,1297,200615,4
20160926,1857,200624,1
20161003,1,104925,14040
20161003,20,105777,1735
20161003,24,100644,1655
20161003,55,111575,839
20161003,58,126203,819
20161003,117,126207,519
20161003,130,106421,461
20161003,172,126094,334
20161003,237,126205,227
20161003,259,134770,195
20161003,313,126774,152
20161003,360,128034,124
20161003,619,200282,46
20161003,789,126214,25
20161003,891,200005,17
20161003,1305,200615,4
20161003,1843,200624,1
20161010,1,104925,13540
20161010,18,105777,1990
20161010,21,100644,1700
20161010,56,111575,819
20161010,71,126203,739
20161010,100,126207,611
20161010,122,106421,499
20161010,166,126094,351
20161010,241,126774,217
20161010,248,126205,214
20161010,263,134770,199
20161010,396,128034,109
20161010,580,200282,54
20161010,779,126214,25
20161010,1125,200005,7
20161010,1184,200615,6
20161010,1844,200624,1
20161017,1,104925,12900
20161017,18,105777,2035
20161017,20,100644,1745
20161017,58,111575,808
20161017,70,126203,729
20161017,104,126207,590
20161017,123,106421,496
20161017,167,126094,351
20161017,205,126774,265
20161017,233,126205,225
20161017,265,134770,199
20161017,396,128034,109
20161017,564,200282,57
20161017,773,126214,25
20161017,1122,200005,7
20161017,1181,200615,6
20161017,1842,200624,1
20161024,1,104925,12900
20161024,18,105777,2035
20161024,20,100644,1745
20161024,63,111575,791
20161024,73,126203,729
20161024,102,126207,590
20161024,106,106421,546
20161024,167,126094,351
20161024,207,126774,265
20161024,231,126205,225
20161024,241,134770,216
20161024,399,128034,109
20161024,562,200282,57
20161024,770,126214,25
20161024,1116,200005,7
20161024,1184,200615,6
20161024,1837,200624,1
20161031,1,104925,12900
20161031,18,105777,2035
20161031,21,100644,1745
20161031,54,111575,873
20161031,73,126203,729
20161031,102,126207,590
20161031,108,106421,573
20161031,172,126094,339
20161031,200,126774,274
20161031,229,126205,225
20161031,233,134770,222
20161031,392,128034,109
20161031,546,200282,61
20161031,781,126214,24
20161031,1129,200005,7
20161031,1194,200615,6
20161031,1846,200624,1
20161107,2,104925,10780
20161107,17,105777,2035
20161107,24,100644,1655
20161107,52,111575,873
20161107,73,126203,729
20161107,102,126207,590
20161107,104,106421,580
20161107,171,126094,339
20161107,205,126774,265
20161107,234,134770,222
20161107,277,126205,177
20161107,386,200282,112
20161107,394,128034,109
20161107,779,126214,24
20161107,1129,200005,7
20161107,1193,200615,6
20161107,1854,200624,1
20161114,2,104925,10780
20161114,17,105777,2035
20161114,24,100644,1655
20161114,52,111575,863
20161114,70,126203,729
20161114,98,106421,611
20161114,108,126207,550
20161114,157,126094,395
20161114,205,126774,263
20161114,226,134770,231
20161114,282,126205,177
20161114,351,200282,132
20161114,377,128034,115
20161114,781,126214,24
20161114,1065,200005,9
20161114,1193,200615,6
20161114,1855,200624,1
20161121,2,104925,11780
20161121,17,105777,2035
20161121,24,100644,1655
20161121,53,111575,863
20161121,77,126203,701
20161121,100,106421,611
20161121,109,126207,550
20161121,156,126094,395
20161121,207,126774,261
20161121,230,134770,231
20161121,282,126205,177
20161121,353,200282,132
20161121,381,128034,115
20161121,774,126214,25
20161121,1103,200005,8
20161121,1212,200615,6
20161121,1869,200624,1
20161128,2,104925,11780
20161128,17,105777,2035
20161128,24,100644,1655
20161128,53,111575,863
20161128,76,126203,701
20161128,99,106421,611
20161128,108,126207,550
20161128,156,126094,395
20161128,209,126774,260
20161128,231,134770,231
20161128,285,126205,177
20161128,354,200282,132
20161128,383,128034,115
20161128,765,126214,26
20161128,1072,200005,9
20161128,1164,200615,7
20161128,1862,200624,1
20161205,2,104925,11780
20161205,17,105777,2035
20161205,24,100644,1655
20161205,53,111575,863
20161205,76,126203,701
20161205,99,106421,611
20161205,108,126207,550
20161205,156,126094,395
20161205,209,126774,260
20161205,230,134770,231
20161205,285,126205,177
20161205,351,200282,132
20161205,384,128034,115
20161205,757,126214,26
20161205,1007,200005,11
20161205,1157,200615,7
20161205,1861,200624,1
20161212,2,104925,11780
20161212,17,105777,2035
20161212,24,100644,1655
20161212,53,111575,863
20161212,76,126203,701
20161212,99,106421,611
20161212,108,126207,550
20161212,156,126094,395
20161212,210,126774,260
20161212,229,134770,231
20161212,284,126205,177
20161212,348,200282,132
20161212,385,128034,115
20161212,718,126214,31
20161212,1008,200005,11
20161212,1148,200615,7
20161212,1860,200624,1
20161219,2,104925,11780
20161219,17,105777,2035
20161219,24,100644,1655
20161219,53,111575,863
20161219,76,126203,701
20161219,99,106421,611
20161219,108,126207,550
20161219,156,126094,395
20161219,210,126774,260
20161219,226,134770,231
20161219,284,126205,177
20161219,348,200282,132
20161219,384,128034,115
20161219,609,126214,49
20161219,982,200005,12
20161219,1153,200615,7
20161219,1852,200624,1
20161226,2,104925,11780
20161226,17,105777,2035
20161226,24,100644,1655
20161226,53,111575,863
20161226,76,126203,701
20161226,99,106421,611
20161226,108,126207,550
20161226,156,126094,395
20161226,210,126774,260
20161226,225,134770,231
20161226,282,126205,177
20161226,349,200282,132
20161226,383,128034,115
20161226,604,126214,50
20161226,992,200005,12
20161226,1155,200615,7
20161226,1851,200624,1
20170102,2,104925,11780
20170102,17,105777,2035
20170102,24,100644,1655
20170102,53,111575,863
20170102,76,126203,701
20170102,99,106421,611
20170102,108,126207,550
20170102,156,126094,395
20170102,210,126774,260
20170102,225,134770,231
20170102,282,126205,177
20170102,351,200282,132
20170102,384,128034,115
20170102,605,126214,50
20170102,995,200005,12
20170102,1154,200615,7
20170102,1855,200624,1
20170109,2,104925,11780
20170109,15,105777,2195
20170109,24,100644,1655
20170109,51,111575,875
20170109,65,106421,751
20170109,91,126203,628
20170109,107,126207,550
20170109,156,126094,383
20170109,205,126774,268
20170109,226,134770,231
20170109,280,126205,177
20170109,333,200282,144
20170109,383,128034,115
20170109,606,126214,50
20170109,994,200005,12
20170109,1151,200615,7
20170109,1876,200624,1
20170116,2,104925,11780
20170116,15,105777,2135
20170116,24,100644,1655
20170116,52,111575,875
20170116,63,106421,751
20170116,93,126203,628
20170116,108,126207,550
20170116,152,126094,383
20170116,206,126774,268
20170116,226,134770,231
20170116,282,126205,177
20170116,301,200282,164
20170116,379,128034,115
20170116,606,126214,50
20170116,1150,200615,7
20170116,1199,200005,6
20170116,1858,200624,1
20170130,2,104925,9825
20170130,13,105777,2765
20170130,22,100644,1735
20170130,52,111575,904
20170130,63,106421,749
20170130,97,126207,605
20170130,98,126203,603
20170130,121,126094,497
20170130,196,126774,280
20170130,217,134770,247
20170130,250,200282,209
20170130,318,126205,151
20170130,379,128034,115
20170130,607,126214,50
20170130,1144,200615,7
20170130,1149,200005,7
20170130,1865,200624,1
20170206,2,104925,9825
20170206,13,105777,2765
20170206,21,100644,1735
20170206,51,111575,904
20170206,63,106421,749
20170206,83,126203,646
20170206,94,126207,605
20170206,113,126094,518
20170206,203,126774,268
20170206,216,134770,247
20170206,248,200282,209
20170206,320,126205,151
20170206,377,128034,116
20170206,607,126214,50
20170206,1138,200615,7
20170206,1148,200005,7
20170206,1381,200624,3
20170213,2,104925,9825
20170213,12,105777,2925
20170213,18,100644,1895
20170213,48,111575,904
20170213,60,106421,779
20170213,91,126207,614
20170213,112,126094,518
20170213,114,126203,513
20170213,201,134770,276
20170213,205,126774,268
20170213,245,200282,215
20170213,297,126205,169
20170213,380,128034,116
20170213,608,126214,50
20170213,1140,200615,7
20170213,1150,200005,7
20170213,1381,200624,3
20170220,2,104925,9825
20170220,13,105777,2925
20170220,18,100644,1895
20170220,48,111575,904
20170220,64,106421,779
20170220,90,126207,614
20170220,111,126094,518
20170220,112,126203,516
20170220,205,126774,268
20170220,208,134770,258
20170220,244,200282,210
20170220,297,126205,169
20170220,385,128034,116
20170220,605,126214,50
20170220,1138,200615,7
20170220,1150,200005,7
20170220,1377,200624,3
20170227,2,104925,9735
20170227,13,105777,2925
20170227,20,100644,1895
20170227,50,111575,895
20170227,57,106421,797
20170227,89,126207,614
20170227,111,126094,522
20170227,133,134770,437
20170227,136,126203,426
20170227,207,126774,268
20170227,257,200282,200
20170227,327,126205,149
20170227,384,128034,116
20170227,605,126214,50
20170227,1140,200615,7
20170227,1150,200005,7
20170227,1290,200624,4
20170306,2,104925,9825
20170306,13,105777,2925
20170306,20,100644,1895
20170306,52,111575,895
20170306,58,106421,826
20170306,86,126207,626
20170306,128,134770,457
20170306,134,126094,435
20170306,136,126203,426
20170306,206,126774,268
20170306,262,200282,199
20170306,327,126205,150
20170306,393,128034,114
20170306,605,126214,50
20170306,1099,200615,8
20170306,1150,200005,7
20170306,1291,200624,4
20170320,2,104925,8915
20170320,13,105777,2960
20170320,20,100644,1850
20170320,52,111575,875
20170320,60,106421,807
20170320,101,126207,586
20170320,126,126203,471
20170320,128,134770,463
20170320,130,126094,460
20170320,204,126774,268
20170320,233,200282,222
20170320,321,126205,152
20170320,359,128034,127
20170320,608,126214,49
20170320,787,200005,23
20170320,1090,200615,8
20170320,1284,200624,4
20170403,2,104925,7915
20170403,12,105777,2880
20170403,20,100644,2005
20170403,55,111575,877
20170403,63,106421,789
20170403,89,126207,617
20170403,119,126094,485
20170403,128,126203,455
20170403,130,134770,448
20170403,203,126774,268
20170403,230,200282,224
20170403,346,128034,136
20170403,359,126205,129
20170403,603,126214,49
20170403,781,200005,24
20170403,1056,200615,9
20170403,1285,200624,4
20170410,2,104925,7915
20170410,12,105777,2880
20170410,20,100644,2005
20170410,52,111575,877
20170410,61,106421,789
20170410,89,126207,617
20170410,118,126094,485
20170410,126,134770,448
20170410,131,126203,435
20170410,198,126774,275
20170410,229,200282,224
20170410,339,128034,140
20170410,405,126205,109
20170410,604,126214,49
20170410,785,200005,24
20170410,1058,200615,9
20170410,1288,200624,4
20170417,2,104925,7905
20170417,11,105777,2880
20170417,20,100644,2005
20170417,52,111575,877
20170417,62,106421,789
20170417,87,126207,617
20170417,117,126094,485
20170417,127,134770,448
20170417,130,126203,435
20170417,201,126774,275
20170417,232,200282,218
20170417,335,128034,140
20170417,400,126205,109
20170417,597,126214,50
20170417,789,200005,24
20170417,1056,200615,9
20170417,1284,200624,4
20170424,2,104925,8085
20170424,12,105777,2880
20170424,21,100644,2005
20170424,56,111575,867
20170424,63,106421,789
20170424,72,126207,692
20170424,117,126094,485
20170424,126,134770,448
20170424,130,126203,435
20170424,206,126774,258
20170424,230,200282,226
20170424,336,128034,140
20170424,396,126205,109
20170424,594,126214,51
20170424,768,200005,26
20170424,1053,200615,9
20170424,1285,200624,4
20170501,2,104925,8085
20170501,13,105777,2820
20170501,20,100644,2005
20170501,42,111575,937
20170501,65,106421,789
20170501,80,126207,654
20170501,117,126094,481
20170501,118,134770,478
20170501,130,126203,435
20170501,207,126774,259
20170501,228,200282,224
20170501,328,128034,142
20170501,393,126205,109
20170501,594,126214,51
20170501,769,200005,26
20170501,1046,200615,9
20170501,1283,200624,4
20170508,2,104925,7085
20170508,12,105777,2820
20170508,19,100644,2165
20170508,42,111575,940
20170508,65,106421,789
20170508,79,126207,654
20170508,118,126094,481
20170508,119,134770,478
20170508,132,126203,435
20170508,201,126774,265
20170508,232,200282,224
20170508,320,128034,151
20170508,357,126205,130
20170508,587,126214,51
20170508,764,200005,26
20170508,1044,200615,9
20170508,1282,200624,4
20170515,2,104925,6845
20170515,11,105777,2900
20170515,17,100644,2300
20170515,54,111575,860
20170515,64,106421,782
20170515,65,126207,769
20170515,119,126094,483
20170515,120,134770,472
20170515,131,126203,435
20170515,191,126774,281
20170515,230,200282,224
20170515,319,128034,151
20170515,368,126205,125
20170515,628,126214,43
20170515,764,200005,26
20170515,1042,200615,9
20170515,1279,200624,4
20170522,2,104925,7445
20170522,10,100644,3150
20170522,12,105777,2900
20170522,54,111575,860
20170522,65,106421,782
20170522,66,126207,769
20170522,117,126094,483
20170522,118,134770,479
20170522,133,126203,432
20170522,202,126774,264
20170522,234,200282,224
20170522,318,128034,151
20170522,355,126205,130
20170522,629,126214,42
20170522,761,200005,26
20170522,1039,200615,9
20170522,1284,200624,4
20170529,2,104925,7445
20170529,10,100644,3150
20170529,13,105777,2900
20170529,53,111575,896
20170529,66,106421,782
20170529,68,126207,769
20170529,118,126094,483
20170529,119,134770,479
20170529,133,126203,432
20170529,205,126774,264
20170529,240,200282,224
20170529,323,128034,151
20170529,360,126205,130
20170529,634,126214,42
20170529,771,200005,26
20170529,1047,200615,9
20170529,1290,200624,4
20170612,4,104925,5805
20170612,10,100644,3070
20170612,12,105777,2980
20170612,39,111575,1005
20170612,65,106421,760
20170612,66,126207,758
20170612,107,126094,501
20170612,112,134770,487
20170612,135,126203,412
20170612,192,126774,281
20170612,243,200282,214
20170612,329,128034,140
20170612,399,126205,104
20170612,618,126214,43
20170612,758,200005,26
20170612,1039,200615,9
20170612,1277,200624,4
20170619,4,104925,5805
20170619,11,105777,2980
20170619,12,100644,2860
20170619,38,111575,1005
20170619,60,106421,799
20170619,63,126207,756
20170619,106,126094,503
20170619,108,134770,498
20170619,132,126203,412
20170619,186,126774,286
20170619,243,200282,214
20170619,330,128034,141
20170619,400,126205,104
20170619,614,126214,43
20170619,756,200005,26
20170619,1035,200615,9
20170619,1277,200624,4
20170626,4,104925,5805
20170626,11,105777,3070
20170626,12,100644,3070
20170626,34,111575,1176
20170626,52,106421,864
20170626,63,126207,756
20170626,92,126094,585
20170626,109,134770,507
20170626,128,126203,432
20170626,190,126774,286
20170626,243,200282,219
20170626,308,128034,157
20170626,400,126205,104
20170626,635,126214,41
20170626,754,200005,26
20170626,1040,200615,9
20170626,1378,200624,3
20170703,4,104925,6055
20170703,11,105777,3070
20170703,12,100644,3070
20170703,34,111575,1176
20170703,49,106421,922
20170703,64,126207,756
20170703,95,126094,585
20170703,111,134770,507
20170703,128,126203,432
20170703,192,126774,286
20170703,244,200282,219
20170703,308,128034,157
20170703,355,126205,131
20170703,643,126214,41
20170703,766,200005,26
20170703,1054,200615,9
20170703,1395,200624,3
20170710,4,104925,6055
20170710,11,105777,3070
20170710,12,100644,3070
20170710,34,111575,1176
20170710,49,106421,922
20170710,64,126207,756
20170710,95,126094,585
20170710,111,134770,507
20170710,128,126203,432
20170710,192,126774,286
20170710,244,200282,219
20170710,308,128034,157
20170710,355,126205,131
20170710,642,126214,41
20170710,766,200005,26
20170710,1053,200615,9
20170710,1395,200624,3
20170717,4,104925,6325
20170717,10,105777,3160
20170717,11,100644,3160
20170717,33,111575,1249
20170717,49,106421,902
20170717,62,126207,753
20170717,74,126094,647
20170717,109,134770,507
20170717,120,126203,457
20170717,167,126774,328
20170717,228,200282,225
20170717,290,126205,172
20170717,299,128034,160
20170717,632,126214,41
20170717,724,200005,29
20170717,750,200615,27
20170717,1383,200624,3
20170724,4,104925,6325
20170724,10,105777,3160
20170724,11,100644,3070
20170724,32,111575,1249
20170724,48,106421,902
20170724,49,126094,895
20170724,60,126207,753
20170724,111,134770,508
20170724,125,126203,444
20170724,161,126774,335
20170724,220,200282,240
20170724,291,126205,172
20170724,335,128034,138
20170724,630,126214,41
20170724,724,200005,29
20170724,751,200615,27
20170724,1383,200624,3
20170731,5,104925,5325
20170731,8,100644,3150
20170731,11,105777,3070
20170731,30,111575,1330
20170731,50,106421,902
20170731,51,126094,895
20170731,67,126207,712
20170731,109,134770,505
20170731,127,126203,434
20170731,164,126774,332
20170731,217,200282,241
20170731,225,126205,229
20170731,360,128034,125
20170731,635,126214,41
20170731,722,200005,30
20170731,755,200615,27
20170731,1383,200624,3
20170807,5,104925,5325
20170807,8,100644,3560
20170807,11,105777,3070
20170807,30,111575,1330
20170807,48,106421,957
20170807,53,126094,888
20170807,84,126207,619
20170807,111,134770,505
20170807,131,126203,434
20170807,168,126774,333
20170807,174,126205,319
20170807,184,200282,298
20170807,363,128034,125
20170807,641,126214,41
20170807,733,200005,30
20170807,768,200615,26
20170807,1379,200624,3
20170814,5,104925,5325
20170814,7,100644,4470
20170814,11,105777,3070
20170814,32,111575,1320
20170814,51,106421,919
20170814,55,126094,888
20170814,87,126207,622
20170814,115,134770,493
20170814,120,126203,467
20170814,159,126774,356
20170814,175,126205,319
20170814,186,200282,298
20170814,408,128034,103
20170814,642,126214,41
20170814,707,200005,32
20170814,764,200615,26
20170814,1386,200624,3
20170821,5,104925,5325
20170821,6,100644,4470
20170821,9,105777,3710
20170821,29,111575,1390
20170821,53,106421,889
20170821,54,126094,888
20170821,71,126207,705
20170821,110,134770,505
20170821,116,126203,484
20170821,159,126205,364
20170821,161,126774,356
20170821,187,200282,298
20170821,409,128034,103
20170821,638,126214,41
20170821,710,200005,32
20170821,779,200615,25
20170821,1380,200624,3
20170828,5,104925,5325
20170828,6,100644,4470
20170828,9,105777,3710
20170828,29,111575,1390
20170828,53,126094,890
20170828,54,106421,889
20170828,70,126207,705
20170828,108,126203,519
20170828,112,134770,505
20170828,159,126205,364
20170828,161,126774,356
20170828,186,200282,298
20170828,404,128034,103
20170828,641,126214,41
20170828,717,200005,32
20170828,760,200615,27
20170828,1376,200624,3
20170911,4,100644,4470
20170911,6,104925,4125
20170911,9,105777,3575
20170911,32,111575,1330
20170911,37,126094,1233
20170911,61,106421,819
20170911,71,126207,715
20170911,94,126203,554
20170911,120,126774,483
20170911,137,134770,418
20170911,158,126205,364
20170911,189,200282,295
20170911,411,128034,101
20170911,646,126214,41
20170911,717,200005,32
20170911,756,200615,27
20170911,1380,200624,3
20170918,4,100644,4470
20170918,6,104925,4125
20170918,9,105777,3575
20170918,32,111575,1330
20170918,37,126094,1233
20170918,62,106421,819
20170918,72,126207,689
20170918,93,126203,554
20170918,120,126774,483
20170918,139,134770,414
20170918,157,126205,364
20170918,187,200282,295
20170918,407,128034,101
20170918,505,200005,67
20170918,641,126214,41
20170918,749,200615,27
20170918,1379,200624,3
20170925,4,100644,4310
20170925,6,104925,4125
20170925,8,105777,3575
20170925,32,111575,1330
20170925,37,126094,1221
20170925,62,106421,819
20170925,73,126207,689
20170925,94,126203,554
20170925,117,126774,487
20170925,137,134770,423
20170925,159,126205,357
20170925,183,200282,295
20170925,426,128034,94
20170925,488,200005,73
20170925,641,126214,41
20170925,764,200615,25
20170925,1374,200624,3
20171002,4,100644,4310
20171002,6,104925,4125
20171002,8,105777,3575
20171002,39,126094,1182
20171002,42,111575,1100
20171002,64,106421,819
20171002,74,126207,678
20171002,91,126203,604
20171002,115,126774,491
20171002,134,134770,423
20171002,157,126205,357
20171002,182,200282,295
20171002,416,128034,98
20171002,487,200005,73
20171002,666,126214,36
20171002,762,200615,25
20171002,1368,200624,3
20171009,4,100644,4400
20171009,6,104925,4125
20171009,9,105777,3455
20171009,35,126094,1247
20171009,40,111575,1125
20171009,64,106421,814
20171009,87,126203,604
20171009,92,126207,588
20171009,131,126774,444
20171009,137,134770,422
20171009,154,126205,357
20171009,188,200282,290
20171009,413,128034,99
20171009,474,200005,79
20171009,665,126214,36
20171009,790,200615,23
20171009,1361,200624,3
20171016,5,100644,4400
20171016,7,104925,3765
20171016,8,105777,3590
20171016,35,126094,1286
20171016,41,111575,1110
20171016,67,106421,784
20171016,79,126207,650
20171016,99,126203,541
20171016,122,126774,466
20171016,134,134770,422
20171016,158,126205,339
20171016,186,200282,290
20171016,407,128034,99
20171016,477,200005,79
20171016,664,126214,36
20171016,786,200615,23
20171016,1357,200624,3
20171023,5,100644,4400
20171023,7,104925,3765
20171023,8,105777,3650
20171023,35,126094,1286
20171023,42,111575,1110
20171023,67,106421,772
20171023,76,126207,663
20171023,95,126774,560
20171023,109,126203,521
20171023,139,134770,411
20171023,159,126205,339
20171023,182,200282,290
20171023,365,128034,117
20171023,474,200005,79
20171023,665,126214,36
